timestep,demand_el,pv,demand_th
737,228201.6903536,0.00028619,0.2252491553
738,248306.1835819,0,0.2405159524
739,267261.4530237,0,0.2502901799
740,264690.699413,0,0.2389013683
741,256369.2115134,0,0.2211595052
742,250627.7079377,0,0.1839379346
743,256355.3654437,0,0.1269002312
744,244466.2069138,0,0.1213861267
745,242753.9096256,0,0.131751677
746,235715.490853,0,0.1345304574
747,234210.8846105,0,0.1407003534
748,232244.7427108,0,0.1560542619
749,236403.1789823,0,0.1950236241
750,244203.1315892,0,0.2683685216
751,272993.7258863,0,0.3175430881
752,305093.5308457,0,0.2973212951
753,316128.8484097,0.010902,0.2745671369
754,320504.2064401,0.12502,0.2556454262
755,324939.5641059,0.2122,0.2358092329
756,327367.2416629,0.23938,0.2244171627
757,326471.8624879,0.21566,0.2184039591
758,325678.0211575,0.20524,0.2185321065
759,322262.6572941,0.16615,0.2212623474
760,319064.2151896,0.10327,0.2279769307
761,313318.0962572,0.017041,0.2398723857
762,324764.1805562,0,0.2561303069
763,334714.8893257,0,0.2665390796
764,326933.3981451,0,0.2544109037
765,311804.2593016,0,0.2355172345
766,299739.717222,0,0.1958792303
767,291741.3042824,0,0.1351386253
768,277189.0850104,0,0.1292665438
769,267792.2190295,0,0.1237197599
770,262895.3257065,0,0.1263291388
771,257255.3599753,0,0.1321229022
772,252183.0831025,0,0.1465407975
773,253738.4582673,0,0.1831344883
774,261718.4097806,0,0.2520080944
775,283733.6606297,0,0.2981848543
776,313678.0940699,0,0.2791958332
777,325733.4054363,0.015123,0.2578288263
778,328128.7754973,0.17268,0.2400606312
779,332277.9810556,0.25423,0.2214337026
780,337654.8714622,0.23572,0.210736122
781,339011.7862944,0.14651,0.2050894987
782,341601.0013314,0.18549,0.2052098338
783,340396.3932661,0.18926,0.2077736323
784,338716.4034738,0.1448,0.2140788775
785,335748.7291979,0.026179,0.2252491553
786,345187.133388,0,0.2405159524
787,352391.7049971,0,0.2502901799
788,343617.9121534,0,0.2389013683
789,324750.3344865,0,0.2211595052
790,307128.903094,0,0.1839379346
791,296199.7387311,0,0.1269002312
792,280156.7592863,0,0.1213861267
793,265858.3846258,0,0.1154860344
794,254393.8389005,0,0.1179217554
795,247540.0343909,0,0.1233299357
796,251407.7031984,0,0.1367882996
797,256055.3672665,0,0.1709466284
798,259784.5753768,0,0.2352365983
799,282552.1293473,0,0.2783402294
800,316345.7701686,0,0.2606149545
801,328433.389031,0.019753,0.2406699522
802,330796.451596,0.18123,0.2240842557
803,335748.7291979,0.28346,0.2066969757
804,340396.3932661,0.29684,0.1967113342
805,339441.0144556,0.24114,0.1914405016
806,337493.3339822,0.25536,0.1915528283
807,332614.9020854,0.23084,0.1939460024
808,330062.609901,0.16309,0.1998316246
809,326933.3981451,0.032307,0.2102585046
810,336394.879118,0,0.2245092746
811,347873.2709129,0,0.2336330134
812,337059.4904644,0,0.2230021434
813,315505.7752724,0,0.2064410265
814,298742.8002024,0,0.1716966041
815,288210.5565047,0,0.1184548408
816,269190.6720709,0,0.1133077078
817,255044.6041772,0,0.0884983067
818,250960.0136109,0,0.091345201
819,249192.3320437,0,0.0966285787
820,247055.4219508,0,0.1124029825
821,246330.810969,0,0.1527882757
822,253673.8432753,0,0.2042691343
823,277636.7745979,0,0.2257156899
824,307871.9755021,0,0.2118903917
825,316078.0794874,0.021348,0.1900615357
826,316581.1533537,0.18544,0.1728708271
827,318090.3749528,0.28811,0.1582270583
828,319336.5212273,0.30358,0.1478533779
829,316539.6151446,0.25083,0.142336437
830,313691.9401396,0.22878,0.140784323
831,309228.8903343,0.17831,0.1427002269
832,307068.9034585,0.1085,0.1486978514
833,303690.4624477,0.021063,0.1615089486
834,315902.6959376,0,0.1753960241
835,330279.5316599,0,0.1839696401
836,323287.2664531,0,0.1761773446
837,306985.8270402,0,0.1596703393
838,292950.5277043,0,0.1281490191
839,283885.9673966,0,0.0919349314
840,264953.7747376,0,0.0866685749
841,251781.5470807,0,0.0966308533
842,246409.2720307,0,0.0997393628
843,243963.1330475,0,0.1055082562
844,244867.7429356,0,0.1227322478
845,250115.4033582,0,0.1668287453
846,256586.1332723,0,0.2230404343
847,278832.1519501,0,0.2464578199
848,309930.4245333,0,0.2313620466
849,318607.2948889,0.023287,0.2075272292
850,317850.3764111,0.1908,0.1887567815
851,321708.8145054,0.33755,0.1727673245
852,323407.265724,0.42508,0.1614403552
853,321782.6602106,0.45064,0.1554164355
854,314919.6249878,0.3687,0.15372169
855,307908.8983547,0.25054,0.1558136558
856,303215.0807208,0.12627,0.1623624316
857,301045.8631319,0.025977,0.1763508039
858,314878.0867786,0,0.1915140313
859,322973.4222062,0,0.2008755193
860,313705.7862093,0,0.1923671513
861,295461.2816796,0,0.1743432356
862,280253.6817743,0,0.1399252656
863,274512.1781986,0,0.1003832865
864,258247.6616383,0,0.0946329785
865,243783.1341412,0,0.0884983067
866,234709.3431203,0,0.091345201
867,227518.6175809,0,0.0966285787
868,225649.3981692,0,0.1124029825
869,224010.9465861,0,0.1527882757
870,222404.8024989,0,0.2042691343
871,217558.6780982,0,0.2257156899
872,227777.0775489,0,0.2118903917
873,243150.8302908,0.029238,0.1900615357
874,259203.0404487,0.20231,0.1728708271
875,267542.9897746,0.3653,0.1582270583
876,272204.4999125,0.47523,0.1478533779
877,268724.5210571,0.52337,0.142336437
878,261473.7958822,0.46465,0.140784323
879,255575.370183,0.35472,0.1427002269
880,253383.0758112,0.21371,0.1486978514
881,254426.1463965,0.049709,0.1615089486
882,268489.1378719,0,0.1753960241
883,280992.1388259,0,0.1839696401
884,272495.2673765,0,0.1761773446
885,255399.9866333,0,0.1596703393
886,245583.1232043,0,0.1281490191
887,247660.0336618,0,0.0919349314
888,236001.6429605,0,0.0866685749
889,221740.1911526,0,0.0966308533
890,213178.7047112,0,0.0997393628
891,209144.8830671,0,0.1055082562
892,209620.2647941,0,0.1227322478
893,208420.2720853,0,0.1668287453
894,203541.8401886,0,0.2230404343
895,191601.9127364,0,0.2464578199
896,194721.8937792,0,0.2313620466
897,204667.9871922,0.03196,0.2075272292
898,218426.3651337,0.21001,0.1887567815
899,230873.9818088,0.37388,0.1727673245
900,243944.6716212,0.48347,0.1614403552
901,242601.6028587,0.53115,0.1554164355
902,232632.4326628,0.46885,0.15372169
903,226037.0881212,0.35631,0.1558136558
904,223946.331594,0.21436,0.1623624316
905,225787.8588663,0.051394,0.1763508039
906,241747.7618928,0,0.1915140313
907,261999.9465315,0,0.2008755193
908,259369.1932853,0,0.1923671513
909,250433.8629616,0,0.1743432356
910,244803.1279436,0,0.1399252656
911,250004.6348004,0,0.1003832865
912,239112.3932901,0,0.0946329785
913,235443.1848153,0,0.1237197599
914,230500.1379265,0,0.1263291388
915,227804.7696884,0,0.1321229022
916,227154.0044117,0,0.1465407975
917,227818.6157581,0,0.1831344883
918,237797.0166671,0,0.2520080944
919,269453.7473955,0,0.2981848543
920,303828.9231449,0,0.2791958332
921,315787.3120233,0.036977,0.2578288263
922,319567.2890559,0.21442,0.2400606312
923,323836.4938852,0.37718,0.2214337026
924,327334.9341669,0.48653,0.210736122
925,325525.7143906,0.53418,0.2050894987
926,323070.3446942,0.4816,0.2052098338
927,317384.2253973,0.37644,0.2077736323
928,313895.0158288,0.23584,0.2140788775
929,308379.664725,0.060186,0.2252491553
930,317162.6882818,0,0.2405159524
931,330865.6819446,0,0.2502901799
932,324976.4869585,0,0.2389013683
933,309598.1188601,0,0.2211595052
934,295341.2824087,0,0.1839379346
935,288464.4011162,0,0.1269002312
936,270907.5847157,0,0.1213861267
937,260481.4942192,0,0.1237197599
938,254864.6052709,0,0.1263291388
939,253253.8458272,0,0.1321229022
940,250650.7847205,0,0.1465407975
941,250512.3240234,0,0.1831344883
942,257319.9749673,0,0.2520080944
943,280142.9132166,0,0.2981848543
944,310018.1163081,0,0.2791958332
945,320481.1296572,0.031264,0.2578288263
946,323181.1132519,0.1565,0.2400606312
947,321630.3534437,0.2481,0.2214337026
948,321247.2788482,0.28677,0.210736122
949,326019.5575438,0.27784,0.2050894987
950,325202.6394305,0.25836,0.2052098338
951,322068.812318,0.20852,0.2077736323
952,319913.4407988,0.13508,0.2140788775
953,314268.8597111,0.033622,0.2252491553
954,322673.424029,0,0.2405159524
955,333639.5112444,0,0.2502901799
956,326573.4003325,0,0.2389013683
957,312778.0995383,0,0.2211595052
958,301987.3958726,0,0.1839379346
959,293070.5269752,0,0.1269002312
960,277359.8532036,0,0.1213861267
961,266513.765259,0,0.1237197599
962,258815.3504967,0,0.1263291388
963,255123.0652389,0,0.1321229022
964,252653.8494728,0,0.1465407975
965,254827.6824183,0,0.1831344883
966,261127.6441393,0,0.2520080944
967,282838.2814547,0,0.2981848543
968,310756.5733597,0,0.2791958332
969,319488.8279942,0.017909,0.2578288263
970,321981.1205432,0.045648,0.2400606312
971,326619.5538982,0.086244,0.2214337026
972,330644.1448291,0.11768,0.210736122
973,330127.224893,0.13498,0.2050894987
974,327699.5473361,0.10871,0.2052098338
975,324441.1055961,0.072472,0.2077736323
976,323328.8046622,0.035766,0.2140788775
977,317476.5325287,0.0073165,0.2252491553
978,324921.1026796,0,0.2405159524
979,337507.1800519,0,0.2502901799
980,332213.3660636,0,0.2389013683
981,316488.8462223,0,0.2211595052
982,305028.9158536,0,0.1839379346
983,298013.573864,0,0.1269002312
984,281910.5947837,0,0.1213861267
985,270690.6629568,0,0.1237197599
986,263850.7045169,0,0.1263291388
987,257389.2053159,0,0.1321229022
988,258801.504427,0,0.1465407975
989,259747.6525242,0,0.1831344883
990,264455.3162278,0,0.2520080944
991,287259.7930509,0,0.2981848543
992,313258.0966218,0,0.2791958332
993,322138.0426666,0.038574,0.2578288263
994,326167.2489541,0.16682,0.2400606312
995,332407.2110397,0.26246,0.2214337026
996,336210.2648551,0.30676,0.210736122
997,335236.4246184,0.30225,0.2050894987
998,333685.6648101,0.24942,0.2052098338
999,329014.9239591,0.17473,0.2077736323
1000,324496.489875,0.094871,0.2140788775
1001,315921.1573639,0.024269,0.2252491553
1002,322414.9640609,0,0.2405159524
1003,335914.8820345,0,0.2502901799
1004,330994.9119286,0,0.2389013683
1005,315030.3935455,0,0.2211595052
1006,302088.9337172,0,0.1839379346
1007,296933.5804261,0,0.1269002312
1008,287476.7148097,0,0.1213861267
1009,273999.8736191,0,0.1395121852
1010,264270.701965,0,0.1424546429
1011,261404.5655336,0,0.1489879614
1012,257795.3566942,0,0.1652462541
1013,257536.8967262,0,0.2065110107
1014,261146.1055656,0,0.2841761088
1015,281204.4452282,0,0.3362471821
1016,306667.3674368,0,0.3148342741
1017,316244.232324,0.020502,0.2907398382
1018,321330.3552665,0.037821,0.2707035908
1019,324565.7202236,0.0712,0.2496989953
1020,329014.9239591,0.097888,0.2376359032
1021,328807.2329134,0.11349,0.2312685068
1022,322747.2697341,0.1235,0.2314042023
1023,315025.7781889,0.11604,0.2342952614
1024,310387.3448339,0.087382,0.2414053506
1025,306344.2924767,0.022641,0.2540014781
1026,313867.3236893,0,0.2712170322
1027,330002.6102656,0,0.282238908
1028,323264.1896702,0,0.2693963518
1029,304982.7622879,0,0.2493897975
1030,291552.074663,0,0.2074170142
1031,287098.2555708,0,0.1430986333
1032,273409.1079778,0,0.1368806714
1033,262489.1743281,0,0.1469452338
1034,252796.9255266,0,0.1500444621
1035,244309.2847904,0,0.1569258683
1036,240884.6902138,0,0.1740503842
1037,237607.7870476,0,0.2175136794
1038,232586.2790971,0,0.2993166845
1039,226374.009151,0,0.3541620446
1040,230315.5236636,0,0.3316082816
1041,243690.8270097,0.044783,0.3062301219
1042,259895.3439346,0.16198,0.2851263663
1043,270441.4337019,0.26626,0.2630026701
1044,276164.4758514,0.33217,0.2502968704
1045,275292.1734593,0.3564,0.2435902264
1046,267750.6808204,0.28839,0.2437331516
1047,259969.1896397,0.19533,0.246778243
1048,257273.8214016,0.10006,0.2542671496
1049,254564.6070937,0.027059,0.2675343843
1050,266564.5341813,0,0.2856671632
1051,285044.4218962,0,0.297276272
1052,277872.1577831,0,0.2837494791
1053,262184.5607943,0,0.2626769986
1054,254541.5303109,0,0.2184679538
1055,256581.5179157,0,0.1507227637
1056,249076.9481294,0,0.1441735159
1057,236352.41006,0,0.1655940671
1058,228667.8413674,0,0.1700881514
1059,224827.8646993,0,0.1773041705
1060,223314.0277437,0,0.1901486592
1061,220009.432438,0,0.2237509635
1062,214212.5445834,0,0.2962577996
1063,201464.9297311,0,0.3471333528
1064,201169.5469105,0,0.3351252995
1065,211812.5591659,0.053616,0.315651352
1066,225672.474952,0.19193,0.2983471149
1067,238715.4726249,0.24652,0.2770327689
1068,250627.7079377,0.22534,0.2642448856
1069,247812.3404287,0.14808,0.256127093
1070,237173.9435298,0.13577,0.2549524913
1071,229710.9119527,0.10814,0.2589620391
1072,226895.5444437,0.070075,0.2677427087
1073,226281.7020196,0.076997,0.2775301242
1074,238161.6298363,0.0055329,0.2933761694
1075,263236.8620928,0,0.3062412067
1076,262983.0174813,0,0.2953162858
1077,254703.0677909,0,0.2754339962
1078,251264.6271446,0,0.2359839151
1079,258206.1234291,0,0.1693646938
1080,249598.4834221,0,0.1625716563
1081,241812.3768849,0,0.1395121852
1082,238650.8576329,0,0.1424546429
1083,235470.8769547,0,0.1489879614
1084,233029.353328,0,0.1652462541
1085,232983.1997623,0,0.2065110107
1086,238217.0141151,0,0.2841761088
1087,254103.0714365,0,0.3362471821
1088,280516.7570989,0,0.3148342741
1089,294833.5931858,0.042624,0.2907398382
1090,303976.6145552,0.1133,0.2707035908
1091,308596.5864839,0.15541,0.2496989953
1092,313055.0209326,0.15767,0.2376359032
1093,311176.5708078,0.1288,0.2312685068
1094,306967.3656139,0.11959,0.2314042023
1095,301641.2441297,0.097042,0.2342952614
1096,298355.1102503,0.06438,0.2414053506
1097,293301.2948038,0.079605,0.2540014781
1098,299416.6422619,0.0085579,0.2712170322
1099,317550.3782339,0,0.282238908
1100,314259.628998,0,0.2693963518
1101,301193.5545422,0,0.2493897975
1102,290716.6951234,0,0.2074170142
1103,285602.8800414,0,0.1430986333
1104,270012.2055407,0,0.1368806714
1105,257283.0521147,0,0.1655940671
1106,252183.0831025,0,0.1700881514
1107,250175.4029936,0,0.1773041705
1108,247036.9605245,0,0.1901486592
1109,249376.9463066,0,0.2237509635
1110,252524.6194888,0,0.2962577996
1111,272762.9580577,0,0.3471333528
1112,297510.4999976,0,0.3351252995
1113,306238.1392755,0.081744,0.315651352
1114,310913.4954831,0.2881,0.2983471149
1115,313913.477255,0.42819,0.2770327689
1116,316641.1529892,0.49632,0.2642448856
1117,312136.5649748,0.49812,0.256127093
1118,304927.3780091,0.38474,0.2549524913
1119,297164.3482547,0.24196,0.2589620391
1120,293781.2918873,0.10755,0.2677427087
1121,291441.3061052,0.09667,0.2775301242
1122,300796.633877,0.010409,0.2933761694
1123,323490.3421423,0,0.3062412067
1124,322456.5022701,0,0.2953162858
1125,308236.5886713,0,0.2754339962
1126,296476.6601254,0,0.2359839151
1127,291044.38544,0,0.1693646938
1128,274862.945298,0,0.1625716563
1129,266509.1499024,0,0.1727600376
1130,263218.4006665,0,0.1774486003
1131,257047.6689295,0,0.1849768878
1132,253581.5361438,0,0.198377213
1133,255358.4484241,0,0.2334336342
1134,259378.4239985,0,0.3090781543
1135,280987.5234693,0,0.3621553123
1136,306482.7531739,0,0.3496276187
1137,313382.7112492,0.061254,0.3293109494
1138,315528.8520553,0.17214,0.3112578832
1139,315953.4648599,0.24596,0.2890211734
1140,319248.8294524,0.27117,0.2756799032
1141,317670.3775048,0.25405,0.2672108186
1142,314601.1653843,0.22845,0.2659853869
1143,312191.9492536,0.17983,0.2701684451
1144,310391.9601905,0.11671,0.2793290922
1145,307045.8266757,0.10273,0.2895400515
1146,314421.166478,0.011819,0.3060718235
1147,333048.7456032,0,0.3194935864
1148,327953.3919475,0,0.308095897
1149,311490.4150547,0,0.2873532149
1150,298913.5683955,0,0.2461959584
1151,289401.3185003,0,0.1766938357
1152,272564.4977251,0,0.1696068341
1153,259752.2678808,0,0.131751677
1154,251135.3971606,0,0.1345304574
1155,247013.8837417,0,0.1407003534
1156,244909.2811448,0,0.1560542619
1157,248804.6420917,0,0.1950236241
1158,253535.3825781,0,0.2683685216
1159,277161.392871,0,0.3175430881
1160,304756.6098159,0,0.2973212951
1161,313318.0962572,0.052739,0.2745671369
1162,316894.9976006,0.11087,0.2556454262
1163,322424.1947741,0.13918,0.2358092329
1164,325064.1787334,0.12693,0.2244171627
1165,323536.495708,0.085728,0.2184039591
1166,318971.9080581,0.097167,0.2185321065
1167,313604.2483647,0.094888,0.2212623474
1168,308471.9718565,0.076045,0.2279769307
1169,302250.4711972,0.090645,0.2398723857
1170,309238.1210474,0.014315,0.2561303069
1171,328008.7762264,0,0.2665390796
1172,325299.5619185,0,0.2544109037
1173,309182.7367686,0,0.2355172345
1174,296292.0458626,0,0.1958792303
1175,287052.1020051,0,0.1351386253
1176,269942.9751921,0,0.1292665438
1177,257910.7406085,0,0.0805337788
1178,251776.9317241,0,0.0831244629
1179,247816.9557852,0,0.0879323558
1180,246400.0413176,0,0.1022871201
1181,248578.4896196,0,0.139037883
1182,251689.2399493,0,0.1858856502
1183,274046.0271848,0,0.2054020934
1184,303307.3878522,0,0.192821022
1185,314984.2399798,0.071779,0.1729566842
1186,317707.3003573,0.1828,0.1573130772
1187,320568.8214321,0.29496,0.1439871948
1188,322211.8883718,0.37797,0.134547108
1189,318445.7574089,0.42293,0.129526672
1190,312210.4106799,0.36481,0.1281142426
1191,306261.2160584,0.27411,0.1298577221
1192,302499.7004521,0.16862,0.135315582
1193,298955.1066047,0.1261,0.1469737268
1194,307156.5952334,0.017967,0.1596110157
1195,322271.8880072,0,0.1674130372
1196,317231.9186304,0,0.1603220202
1197,297265.8860993,0,0.1453005856
1198,283835.1984743,0,0.1166160704
1199,278518.3077032,0,0.0836611198
1200,262553.7893201,0,0.0788687163
1201,249123.1016951,0,0.1048325081
1202,243072.3692291,0,0.1082048559
1203,237487.7877767,0,0.1144633908
1204,235087.8023592,0,0.1331492885
1205,237321.6349401,0,0.1809885268
1206,233777.0410927,0,0.2419712475
1207,228243.2285627,0,0.2673762106
1208,235272.4166221,0,0.2509991663
1209,248670.7967511,0.068176,0.2251413414
1210,258496.8908932,0.1542,0.2047777303
1211,263643.0134711,0.2082,0.1874311497
1212,266956.8394899,0.21858,0.175142791
1213,270072.2051762,0.19306,0.1686075841
1214,263190.7085271,0.24162,0.1667689952
1215,256184.5972505,0.25494,0.169038519
1216,253567.6900741,0.22034,0.1761431296
1217,252229.2366682,0.14796,0.1913187811
1218,262023.0233143,0.023384,0.2077690049
1219,284772.1158585,0,0.2179250599
1220,282229.0543872,0,0.2086945344
1221,265323.0032634,0,0.1891408181
1222,256553.8257763,0,0.1518015834
1223,255663.0619579,0,0.1089034333
1224,243806.210924,0,0.1026650613
1225,232867.815848,0,0.1048325081
1226,221763.2679354,0,0.1082048559
1227,217046.3735187,0,0.1144633908
1228,215024.8473401,0,0.1331492885
1229,212384.8633808,0,0.1809885268
1230,210441.7982639,0,0.2419712475
1231,201501.8525837,0,0.2673762106
1232,204931.0625168,0,0.2509991663
1233,210940.2567737,0.089176,0.2251413414
1234,218707.9018847,0.2104,0.2047777303
1235,228580.1495925,0.33335,0.1874311497
1236,238987.7786627,0.42379,0.175142791
1237,236592.4086017,0.47218,0.1686075841
1238,227181.6965511,0.41035,0.1667689952
1239,219778.6646094,0.31248,0.169038519
1240,217226.372425,0.19659,0.1761431296
1241,219206.3603944,0.14489,0.1913187811
1242,233260.1211567,0.025592,0.2077690049
1243,262466.0975452,0,0.2179250599
1244,263296.8617282,0,0.2086945344
